Open time,Symbol,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume
2018-10-26,ETHUSDT,203.84,209.0,203.0,204.92,91143.83291,2018-10-26 23:59:59.999,18707018.7840062,49864,48380.29105,9927951.1672773
2018-10-27,ETHUSDT,204.92,206.15,203.09,204.45,50235.68329,2018-10-27 23:59:59.999,10280846.4145438,52419,25242.25884,5166879.0610361
2018-10-28,ETHUSDT,204.45,205.94,203.62,204.99,44394.83357,2018-10-28 23:59:59.999,9084565.9157548,37134,22645.86435,4634716.0743084
2018-10-29,ETHUSDT,204.99,205.49,195.28,196.96,118281.82272,2018-10-29 23:59:59.999,23671711.3937594,70893,59069.05972,11818869.6377472
2018-10-30,ETHUSDT,196.95,198.6,195.91,197.27,83633.81463,2018-10-30 23:59:59.999,16501372.8633176,56433,45584.27013,8993924.180177
2018-10-31,ETHUSDT,197.24,201.45,193.01,198.73,114739.70424,2018-10-31 23:59:59.999,22632315.2602598,68261,58800.95652,11598482.1053136
2018-11-01,ETHUSDT,198.7,200.95,197.88,199.96,86097.98629,2018-11-01 23:59:59.999,17116621.5351845,53873,43875.99353,8723326.2926898
2018-11-02,ETHUSDT,199.93,203.74,199.34,202.35,97123.22813,2018-11-02 23:59:59.999,19559214.4192249,61401,51072.05675,10286643.9638876
2018-11-03,ETHUSDT,202.31,202.69,198.59,200.31,72084.92932,2018-11-03 23:59:59.999,14456528.3775608,46801,37513.43651,7523960.0106903
2018-11-04,ETHUSDT,200.27,218.76,199.0,212.11,182534.6216,2018-11-04 23:59:59.999,37959621.568273,112393,88110.04676,18285802.3202448
2018-11-05,ETHUSDT,212.13,213.39,207.62,210.66,141432.1406,2018-11-05 23:59:59.999,29714567.4106342,81531,68965.02718,14490421.2388439
2018-11-06,ETHUSDT,210.64,221.25,209.11,220.74,197797.49527,2018-11-06 23:59:59.999,42534535.8639938,110906,102842.82059,22122844.8786903
2018-11-07,ETHUSDT,220.77,224.8,217.01,219.07,204931.0342,2018-11-07 23:59:59.999,45252424.0852285,105883,105369.57327,23268295.2445277
2018-11-08,ETHUSDT,219.06,220.78,212.49,212.79,189828.4945,2018-11-08 23:59:59.999,40931506.148422,93113,92343.52623,19912380.1828746
2018-11-09,ETHUSDT,212.79,215.51,209.1,210.77,152215.94686,2018-11-09 23:59:59.999,32309082.1975887,72814,77629.77249,16481981.726381
2018-11-10,ETHUSDT,210.78,215.55,209.02,213.25,131384.47893,2018-11-10 23:59:59.999,28019225.0100827,66005,66492.43466,14185761.8035703
2018-11-11,ETHUSDT,213.27,213.99,209.0,212.54,136268.81156,2018-11-11 23:59:59.999,28875079.8849474,66072,75709.01023,16042851.2421499
2018-11-12,ETHUSDT,212.6,214.22,210.9,212.89,99963.97203,2018-11-12 23:59:59.999,21271725.1845819,52826,56179.71278,11952859.0511962
2018-11-13,ETHUSDT,212.91,213.8,209.2,209.84,114466.36708,2018-11-13 23:59:59.999,24176049.6062305,65826,58200.67321,12297089.2293762
2018-11-14,ETHUSDT,209.84,210.3,176.16,187.43,434676.16832,2018-11-14 23:59:59.999,82531353.9766622,187653,201248.23817,38153679.6330841
2018-11-15,ETHUSDT,187.43,190.0,170.99,184.35,452416.10784,2018-11-15 23:59:59.999,81674273.8857771,212442,223248.21322,40339789.0747061
2018-11-16,ETHUSDT,184.35,185.0,173.0,176.89,241710.34763,2018-11-16 23:59:59.999,43450649.948378,120635,125640.2904,22598994.4044779
2018-11-17,ETHUSDT,176.93,177.91,173.94,176.2,144804.70986,2018-11-17 23:59:59.999,25452515.6364988,77570,76336.2317,13420116.0296457
2018-11-18,ETHUSDT,176.2,182.94,176.1,178.97,141736.32263,2018-11-18 23:59:59.999,25261184.0928033,68702,70761.12569,12614641.4399048
2018-11-19,ETHUSDT,179.04,179.33,146.47,150.81,596789.83916,2018-11-19 23:59:59.999,94639227.0313713,224184,299681.11547,47536676.7659329
2018-11-20,ETHUSDT,150.76,154.7,126.95,133.82,996552.28721,2018-11-20 23:59:59.999,139191208.4550928,357568,474492.98015,66370500.5458392
2018-11-21,ETHUSDT,133.68,142.01,127.15,138.23,718957.78552,2018-11-21 23:59:59.999,97819681.4905397,246564,352855.41036,47980901.2028023
2018-11-22,ETHUSDT,138.36,140.4,125.64,126.63,334674.07185,2018-11-22 23:59:59.999,44837388.4512714,117670,163681.6246,21961275.7064904
2018-11-23,ETHUSDT,126.58,128.9,118.56,125.02,504352.24386,2018-11-23 23:59:59.999,62657024.0486937,166040,251961.06141,31321124.8873125
2018-11-24,ETHUSDT,125.0,130.81,112.32,114.89,471321.56764,2018-11-24 23:59:59.999,57264800.0665808,153585,234287.59828,28530546.4490366
2018-11-25,ETHUSDT,114.83,122.35,102.95,118.67,836233.31252,2018-11-25 23:59:59.999,93723314.1234466,264902,431382.20248,48359160.0791146
2018-11-26,ETHUSDT,118.65,121.5,106.41,110.68,679491.73871,2018-11-26 23:59:59.999,77211447.3176539,224345,347682.56537,39523318.1119874
2018-11-27,ETHUSDT,110.66,114.31,102.36,111.43,524024.40616,2018-11-27 23:59:59.999,56638056.0091172,179214,269149.99554,29109359.2563058
2018-11-28,ETHUSDT,111.38,126.8,111.37,122.9,578552.74124,2018-11-28 23:59:59.999,68485222.4434163,195923,293313.44643,34730406.642761
2018-11-29,ETHUSDT,122.88,124.0,114.78,117.98,478777.39614,2018-11-29 23:59:59.999,57140533.5732648,180848,245948.78826,29354053.0827071
2018-11-30,ETHUSDT,117.99,120.26,111.09,113.73,418593.63529,2018-11-30 23:59:59.999,48362085.7818422,153866,211057.08821,24378341.3923724
2018-12-01,ETHUSDT,113.71,120.8,111.35,118.1,330159.06742,2018-12-01 23:59:59.999,38614493.6264599,122161,171713.25495,20091644.9440692
2018-12-02,ETHUSDT,118.09,120.73,116.0,116.57,273657.6215,2018-12-02 23:59:59.999,32184013.7601348,102151,145750.16201,17149582.8384534
2018-12-03,ETHUSDT,116.63,116.96,106.7,108.76,324446.03324,2018-12-03 23:59:59.999,36185196.1948889,115448,162115.32188,18070730.2920567
2018-12-04,ETHUSDT,108.76,113.2,106.0,109.94,275321.0063,2018-12-04 23:59:59.999,30365546.7521367,111872,137238.32415,15151241.2825263
2018-12-05,ETHUSDT,109.92,110.58,102.38,102.71,354071.53241,2018-12-05 23:59:59.999,37519336.0718317,111602,157870.88819,16746705.9858307
2018-12-06,ETHUSDT,102.73,104.68,90.2,91.0,586138.59043,2018-12-06 23:59:59.999,58114721.7510634,188007,276836.87889,27453203.2794779
2018-12-07,ETHUSDT,91.18,96.9,82.07,93.05,1030073.58467,2018-12-07 23:59:59.999,90499447.337842,307599,512506.96835,45045165.3390028
2018-12-08,ETHUSDT,93.06,98.0,84.55,90.38,698217.12529,2018-12-08 23:59:59.999,63224518.5473893,228982,357487.0789,32388503.049135
2018-12-09,ETHUSDT,90.39,98.7,88.63,93.26,520519.36023,2018-12-09 23:59:59.999,48533111.8520108,158700,269537.22219,25120190.9950073
2018-12-10,ETHUSDT,93.26,95.21,88.11,89.91,408573.02929,2018-12-10 23:59:59.999,37180525.4573109,119278,203916.35229,18552000.1234142
2018-12-11,ETHUSDT,89.88,91.65,85.83,87.76,339991.84246,2018-12-11 23:59:59.999,30055007.219609,104079,176249.02302,15587578.169061
2018-12-12,ETHUSDT,87.77,91.31,86.63,89.41,285436.04029,2018-12-12 23:59:59.999,25500398.9286536,86407,140538.7062,12555016.9565936
2018-12-13,ETHUSDT,89.39,90.71,84.71,86.34,331218.30083,2018-12-13 23:59:59.999,29089359.8313012,94842,165833.73289,14570456.2523486
2018-12-14,ETHUSDT,86.35,87.25,82.2,83.82,318003.73427,2018-12-14 23:59:59.999,27041687.8001072,102917,163056.11732,13866423.3155428
2018-12-15,ETHUSDT,83.82,85.0,81.79,83.76,217360.65775,2018-12-15 23:59:59.999,18169124.0002302,83696,112417.15502,9399655.7529296
2018-12-16,ETHUSDT,83.75,87.64,83.73,84.67,241366.76305,2018-12-16 23:59:59.999,20783723.6930707,78098,122970.75808,10586916.0449974
2018-12-17,ETHUSDT,84.68,97.0,84.4,94.02,472252.23388,2018-12-17 23:59:59.999,42965553.4158694,156319,253291.04756,23061523.2968709
2018-12-18,ETHUSDT,94.03,101.3,91.34,100.39,529946.79175,2018-12-18 23:59:59.999,50202945.7917017,173951,276927.03282,26305895.1690056
2018-12-19,ETHUSDT,100.39,107.55,97.75,98.74,827748.59096,2018-12-19 23:59:59.999,84862730.2333679,258340,410278.1552,42042979.408215
2018-12-20,ETHUSDT,98.73,116.0,97.88,114.05,859612.57205,2018-12-20 23:59:59.999,93128082.5480073,272100,435953.37011,47118640.3795467
2018-12-21,ETHUSDT,113.71,118.0,104.76,107.69,666048.71786,2018-12-21 23:59:59.999,74510414.5879752,242389,329476.24747,36898334.8714602
2018-12-22,ETHUSDT,107.67,115.5,105.38,115.2,405672.83117,2018-12-22 23:59:59.999,44814571.6096925,159158,205365.41855,22693637.862111
2018-12-23,ETHUSDT,115.18,131.94,114.91,129.03,936094.1049,2018-12-23 23:59:59.999,118250392.5550972,302293,471552.23072,59521574.5605899
2018-12-24,ETHUSDT,129.03,157.67,128.8,138.03,1319609.8165,2018-12-24 23:59:59.999,190137361.0658773,426763,661539.16353,95340364.8308332
2018-12-25,ETHUSDT,138.01,139.26,119.68,127.6,1076164.12809,2018-12-25 23:59:59.999,136600862.0426763,328349,533800.5341,67748386.4254339
2018-12-26,ETHUSDT,127.61,135.32,122.51,129.35,794834.05601,2018-12-26 23:59:59.999,102196717.3950557,258222,404012.07869,51948808.1070372
2018-12-27,ETHUSDT,129.35,131.09,111.22,113.8,752177.90111,2018-12-27 23:59:59.999,90456912.8883521,230428,395194.15934,47373739.4202631
2018-12-28,ETHUSDT,113.75,136.66,111.87,135.3,894454.19051,2018-12-28 23:59:59.999,111865576.4977578,248671,451231.25265,56341444.4808119
2018-12-29,ETHUSDT,135.3,145.42,128.5,132.89,1006654.49844,2018-12-29 23:59:59.999,136479145.9423473,291165,504750.91747,68468604.5588228
2018-12-30,ETHUSDT,133.0,139.0,127.03,137.77,704259.41614,2018-12-30 23:59:59.999,94804050.4933616,232606,357472.20343,48147201.0663266
2018-12-31,ETHUSDT,137.81,138.66,128.7,131.45,484604.83962,2018-12-31 23:59:59.999,64763118.1166383,157669,237701.09337,31797244.1788485
2019-01-01,ETHUSDT,131.45,140.67,130.0,139.1,401776.88797,2019-01-01 23:59:59.999,54280385.598127,125799,204877.27101,27658986.5487891
2019-01-02,ETHUSDT,139.1,155.37,137.76,152.01,941486.31524,2019-01-02 23:59:59.999,138801471.1186518,253070,452778.41302,66826091.4154906
2019-01-03,ETHUSDT,152.01,153.64,143.11,146.3,708091.31714,2019-01-03 23:59:59.999,104953535.1485126,206600,345065.32126,51146898.6190388
2019-01-04,ETHUSDT,146.3,154.8,143.54,151.97,805248.93821,2019-01-04 23:59:59.999,120827141.5442279,224385,398803.89556,59878325.5278251
2019-01-05,ETHUSDT,152.08,159.26,151.2,152.83,773169.13736,2019-01-05 23:59:59.999,120238339.7822187,231172,383106.49462,59615248.3448727
2019-01-06,ETHUSDT,152.83,157.4,147.51,153.86,627908.47366,2019-01-06 23:59:59.999,95681339.4600648,204337,318359.8694,48525641.3337721
2019-01-07,ETHUSDT,153.89,155.48,147.86,149.34,424765.30258,2019-01-07 23:59:59.999,64310962.9190328,157568,205545.31494,31132597.0580687
2019-01-08,ETHUSDT,149.29,151.65,145.2,147.6,441661.06778,2019-01-08 23:59:59.999,65535529.7557393,170585,220205.8156,32665110.2813971
2019-01-09,ETHUSDT,147.62,151.5,146.77,148.1,299443.563,2019-01-09 23:59:59.999,44673066.391582,125358,154466.46066,23055106.0669205
2019-01-10,ETHUSDT,148.11,149.45,121.0,124.95,871751.75038,2019-01-10 23:59:59.999,114437025.2827277,290765,432162.78581,56667564.7779082
2019-01-11,ETHUSDT,124.96,127.36,120.08,124.65,545293.98369,2019-01-11 23:59:59.999,67782816.3375987,197047,286390.42731,35610799.2804517
2019-01-12,ETHUSDT,124.67,126.19,122.0,123.35,300262.13404,2019-01-12 23:59:59.999,37295866.3538343,122024,159060.66029,19774152.7462819
2019-01-13,ETHUSDT,123.35,124.25,111.87,114.16,422561.96777,2019-01-13 23:59:59.999,49521201.2764662,137005,228755.00345,26767549.3199914
2019-01-14,ETHUSDT,114.17,130.05,113.94,126.95,546420.40854,2019-01-14 23:59:59.999,66801543.3050366,181074,283172.06565,34555073.9481497
2019-01-15,ETHUSDT,126.95,129.4,116.0,118.95,649020.5297,2019-01-15 23:59:59.999,79985529.5587708,200989,323384.20597,39784995.5736818
2019-01-16,ETHUSDT,118.93,126.88,118.52,121.48,513486.65472,2019-01-16 23:59:59.999,62314225.9960432,192912,260457.57444,31607466.0093359
2019-01-17,ETHUSDT,121.49,122.99,116.8,121.54,447535.22716,2019-01-17 23:59:59.999,53854069.2105117,169098,231192.403,27839121.1473983
2019-01-18,ETHUSDT,121.56,121.98,117.66,119.17,235646.684,2019-01-18 23:59:59.999,28305971.6688854,112833,118574.39197,14246528.4825557
2019-01-19,ETHUSDT,119.16,125.29,119.14,122.6,323303.79296,2019-01-19 23:59:59.999,39715159.1649606,117187,159926.95718,19624976.2784636
2019-01-20,ETHUSDT,122.61,123.32,115.68,117.47,451792.85352,2019-01-20 23:59:59.999,53833668.9066349,164941,222998.00633,26556584.7928595
2019-01-21,ETHUSDT,117.56,118.5,113.61,115.63,303632.93463,2019-01-21 23:59:59.999,35258073.4282649,119538,151719.15903,17621439.7431546
2019-01-22,ETHUSDT,115.62,119.49,111.39,117.81,359542.63873,2019-01-22 23:59:59.999,41777737.4704705,134797,191477.42643,22269617.0685721
2019-01-23,ETHUSDT,117.8,118.95,114.8,116.44,230247.61578,2019-01-23 23:59:59.999,26975386.3924584,102993,116161.13221,13613289.9824452
2019-01-24,ETHUSDT,116.4,117.15,113.61,116.39,216242.29829,2019-01-24 23:59:59.999,25044265.7542041,90622,109084.23085,12638375.4406635
2019-01-25,ETHUSDT,116.4,117.5,114.3,115.11,198617.08108,2019-01-25 23:59:59.999,22977175.9541193,85660,98562.49082,11406338.5773185
2019-01-26,ETHUSDT,115.13,118.0,115.0,115.34,146216.82819,2019-01-26 23:59:59.999,16978386.1972377,68368,75224.68609,8737349.0431997
2019-01-27,ETHUSDT,115.32,116.15,111.04,112.05,247369.60555,2019-01-27 23:59:59.999,28158012.7304768,97152,118671.53907,13516227.6093887
2019-01-28,ETHUSDT,112.04,112.87,100.91,105.5,566205.78288,2019-01-28 23:59:59.999,60050129.3863579,177547,280135.35398,29726784.9809435
2019-01-29,ETHUSDT,105.49,106.61,102.22,104.45,319768.91348,2019-01-29 23:59:59.999,33427469.3450618,129221,161610.46234,16896798.3063595
2019-01-30,ETHUSDT,104.41,109.8,103.45,108.29,330968.19265,2019-01-30 23:59:59.999,35368520.135571,118866,168310.3525,17980658.8061686
2019-01-31,ETHUSDT,108.29,110.61,105.46,106.44,290679.61935,2019-01-31 23:59:59.999,31234353.515393,102532,146487.2295,15737903.3096407
2019-02-01,ETHUSDT,106.47,108.35,103.77,106.73,243149.88435,2019-02-01 23:59:59.999,25791535.1460238,86314,120649.43802,12804365.5808535
2019-02-02,ETHUSDT,106.71,111.15,106.07,110.42,186908.7573,2019-02-02 23:59:59.999,20153872.302919,67351,100348.9366,10827638.071308
2019-02-03,ETHUSDT,110.41,111.11,105.82,107.36,227211.54064,2019-02-03 23:59:59.999,24605892.2887283,78309,104902.65217,11357020.0198699
2019-02-04,ETHUSDT,107.33,109.3,106.57,107.68,160850.10293,2019-02-04 23:59:59.999,17312736.6001502,65698,83257.70317,8963437.5894017
2019-02-05,ETHUSDT,107.65,108.18,106.47,107.27,159730.1886,2019-02-05 23:59:59.999,17137008.2478395,68422,82850.20631,8888920.0460278
2019-02-06,ETHUSDT,107.28,107.83,101.21,104.5,337204.30254,2019-02-06 23:59:59.999,34984364.2970212,113955,165235.43945,17141978.430843
2019-02-07,ETHUSDT,104.49,106.18,103.82,104.48,147942.07683,2019-02-07 23:59:59.999,15530160.6471066,68959,74195.91673,7790406.4587851
2019-02-08,ETHUSDT,104.48,123.0,103.41,119.25,589950.64925,2019-02-08 23:59:59.999,67027886.9398639,177364,304660.09924,34611554.2420151
2019-02-09,ETHUSDT,119.32,121.99,117.64,119.19,328067.9574,2019-02-09 23:59:59.999,39061582.3914826,118457,169285.11511,20160805.1621845
2019-02-10,ETHUSDT,119.19,126.49,115.81,125.12,385819.09619,2019-02-10 23:59:59.999,45929459.1290131,146060,202272.64362,24082781.0228442
2019-02-11,ETHUSDT,125.12,125.28,119.24,120.89,389405.30404,2019-02-11 23:59:59.999,47197595.845191,129000,194142.33374,23522764.7948778
2019-02-12,ETHUSDT,120.88,123.89,118.18,122.41,343765.66987,2019-02-12 23:59:59.999,41603632.811699,114396,176467.18014,21367768.9858149
2019-02-13,ETHUSDT,122.4,126.47,120.7,121.86,317827.31956,2019-02-13 23:59:59.999,39073077.8391656,122122,160797.73684,19767987.3275933
2019-02-14,ETHUSDT,121.86,124.5,120.1,120.42,297205.78738,2019-02-14 23:59:59.999,36278326.0774455,101574,144929.76588,17693650.1087451
2019-02-15,ETHUSDT,120.47,124.25,120.19,121.67,255296.0814,2019-02-15 23:59:59.999,31111280.2093057,100464,132203.05707,16114091.2765324
2019-02-16,ETHUSDT,121.66,124.99,121.54,122.67,215320.70134,2019-02-16 23:59:59.999,26462034.6125396,84959,112117.92743,13779969.811036
2019-02-17,ETHUSDT,122.67,135.61,122.43,133.75,614788.60078,2019-02-17 23:59:59.999,78958054.9589805,162769,293673.43938,37707750.0025147
2019-02-18,ETHUSDT,133.77,148.3,132.42,145.69,1079830.1502,2019-02-18 23:59:59.999,152756654.6454775,299772,549759.99454,77775317.6933215
2019-02-19,ETHUSDT,145.69,150.0,142.36,143.44,747968.90445,2019-02-19 23:59:59.999,109645050.4660972,232384,402160.07677,58949819.4880989
2019-02-20,ETHUSDT,143.45,149.52,139.6,148.44,614303.61007,2019-02-20 23:59:59.999,89136482.3716519,191505,315381.09329,45774901.2173834
2019-02-21,ETHUSDT,148.42,149.61,142.7,145.69,447364.40873,2019-02-21 23:59:59.999,65199779.5124385,148898,224983.85218,32795328.6439274
2019-02-22,ETHUSDT,145.68,148.85,143.85,147.36,366251.18542,2019-02-22 23:59:59.999,53771600.8025665,129247,190056.54144,27900776.6966898
2019-02-23,ETHUSDT,147.4,159.6,145.78,157.79,588183.72896,2019-02-23 23:59:59.999,89997516.9234365,172084,319153.58988,48851602.9893318
2019-02-24,ETHUSDT,157.75,166.0,131.7,132.1,1260506.80672,2019-02-24 23:59:59.999,186688063.414179,351943,631974.74429,93581136.3946737
2019-02-25,ETHUSDT,132.1,141.55,131.89,137.87,801147.09543,2019-02-25 23:59:59.999,110348892.9700245,243536,411499.33688,56650244.3099157
2019-02-26,ETHUSDT,137.88,138.41,133.72,136.22,432944.17033,2019-02-26 23:59:59.999,58979934.7160016,145787,228006.72087,31058407.0798623
2019-02-27,ETHUSDT,136.22,140.29,126.84,135.02,567202.61035,2019-02-27 23:59:59.999,76519497.9080148,158709,272367.46964,36764305.1281301
2019-02-28,ETHUSDT,135.03,139.0,132.1,135.34,579327.31749,2019-02-28 23:59:59.999,78861797.5593921,183737,299413.85729,40768867.7852036
2019-03-01,ETHUSDT,135.32,137.95,134.9,135.32,302632.02831,2019-03-01 23:59:59.999,41198722.5798789,103403,172468.84876,23485005.1955706
2019-03-02,ETHUSDT,135.32,136.12,130.03,132.56,297005.28093,2019-03-02 23:59:59.999,39467507.6857296,113241,155921.86934,20724567.8764905
2019-03-03,ETHUSDT,132.54,134.6,128.01,130.6,222453.2859,2019-03-03 23:59:59.999,29447917.2382588,86648,114067.58966,15112492.0667355
2019-03-04,ETHUSDT,130.6,131.11,122.6,125.65,403947.79445,2019-03-04 23:59:59.999,51060349.7665833,140132,203832.41182,25770060.6539754
2019-03-05,ETHUSDT,125.68,137.84,125.19,136.72,512631.23178,2019-03-05 23:59:59.999,67740644.3311417,155818,272171.77962,35984586.2047615
2019-03-06,ETHUSDT,136.71,140.29,133.33,137.4,428826.87415,2019-03-06 23:59:59.999,58701328.649431,136000,218466.67905,29915836.7339393
2019-03-07,ETHUSDT,137.37,140.2,135.2,136.81,307336.4931,2019-03-07 23:59:59.999,42271691.2428617,114687,152452.19592,20973151.2063981
2019-03-08,ETHUSDT,136.82,139.34,130.62,133.52,330283.58233,2019-03-08 23:59:59.999,44879637.3870354,113160,164375.46413,22347697.9500561
2019-03-09,ETHUSDT,133.51,138.65,132.93,137.27,279861.12049,2019-03-09 23:59:59.999,38220614.005662,111544,146108.77784,19963551.4416685
2019-03-10,ETHUSDT,137.27,137.5,134.0,135.37,203965.16815,2019-03-10 23:59:59.999,27650702.3793393,90905,104700.49828,14196008.2586889
2019-03-11,ETHUSDT,135.37,136.15,131.0,132.67,264587.00683,2019-03-11 23:59:59.999,35285847.7482702,101371,137778.22305,18378134.4509461
2019-03-12,ETHUSDT,132.67,135.3,130.77,133.57,194905.96843,2019-03-12 23:59:59.999,25981446.1033466,74222,99412.59836,13253182.6337106
2019-03-13,ETHUSDT,133.62,133.65,130.58,131.65,209456.09848,2019-03-13 23:59:59.999,27670734.4309227,87617,105332.16365,13915012.8060036
2019-03-14,ETHUSDT,131.69,135.11,128.52,132.2,258413.81868,2019-03-14 23:59:59.999,34099414.8055834,99000,127625.33507,16848534.3629133
2019-03-15,ETHUSDT,132.24,137.62,132.18,136.56,295832.26562,2019-03-15 23:59:59.999,39928522.3372778,103920,161856.61972,21847473.0898688
2019-03-16,ETHUSDT,136.6,144.47,136.51,140.92,474664.10197,2019-03-16 23:59:59.999,66878173.4518186,149612,241316.08941,33988833.98348
2019-03-17,ETHUSDT,140.94,141.07,137.2,138.67,252697.08148,2019-03-17 23:59:59.999,35051209.9303395,88617,127490.1088,17685080.5808143
2019-03-18,ETHUSDT,138.67,142.01,136.1,137.59,281718.96195,2019-03-18 23:59:59.999,39017864.9224565,94109,136354.75075,18886795.7555508
2019-03-19,ETHUSDT,137.62,139.38,136.97,138.55,218577.45208,2019-03-19 23:59:59.999,30175322.0784989,82348,109609.32108,15133834.0854586
2019-03-20,ETHUSDT,138.56,139.66,136.01,139.01,222883.51754,2019-03-20 23:59:59.999,30757997.8115518,83814,111862.81746,15442583.4302502
2019-03-21,ETHUSDT,139.04,139.55,131.21,134.85,312531.39368,2019-03-21 23:59:59.999,42635937.4891712,113797,152957.11763,20873314.5916673
2019-03-22,ETHUSDT,134.85,137.2,134.29,135.98,186119.74745,2019-03-22 23:59:59.999,25309122.7264498,79782,86857.86292,11807827.6399908
2019-03-23,ETHUSDT,135.92,138.21,135.6,137.28,174710.43059,2019-03-23 23:59:59.999,23922572.3588934,73884,89401.14291,12241766.4910705
2019-03-24,ETHUSDT,137.28,137.37,134.75,136.09,198490.45124,2019-03-24 23:59:59.999,27042322.6952009,82361,104851.44764,14288924.6066131
2019-03-25,ETHUSDT,136.12,136.83,131.6,133.98,230880.285,2019-03-25 23:59:59.999,31082445.5932449,98246,113167.35254,15241833.9287975
2019-03-26,ETHUSDT,133.97,134.74,132.27,134.18,183139.11426,2019-03-26 23:59:59.999,24490323.0607397,86841,97876.42094,13089415.407876
2019-03-27,ETHUSDT,134.14,140.14,133.84,139.45,317167.45325,2019-03-27 23:59:59.999,43635238.4289265,119271,160680.98018,22102568.2807168
2019-03-28,ETHUSDT,139.46,139.57,137.3,137.86,163185.6991,2019-03-28 23:59:59.999,22543474.6122913,73225,84450.31652,11668218.2808296
